accession_id,amo_number,description,quantity,category,current_market_value,asset_location,room_number,box_number,mode_of_acquisition,acquisition_date,acquisition_price,remarks,dimensions,status,date_created,date_modified
2024-FURNITURE-0091-Warehouse,AMO-99742,FURNITURE item #91 with historical significance,60,FURNITURE,,Warehouse-A,Wa4-C,118.0,Donation,,-3103.4115917585523,Remark for item 91,90 cm x 89 cm,ACTIVE,09/20/2024 12:00:00 AM,10/02/2024 12:00:00 AM
2024-SCULPTURE-0092-Gallery,AMO-43202,SCULPTURE item #92 with historical significance,5,SCULPTURE,,Gallery-East,Ga2-B,70.0,Purchase,06/14/2024,5816.880646221609,Remark for item 92,108 cm x 96 cm,UNDER_REVIEW,04/05/2024 12:00:00 AM,04/20/2024 12:00:00 AM
2024-DOCUMENTS-0093-Storage,AMO-78062,DOCUMENTS item #93 with historical significance,35,DOCUMENTS,15319.523173412457,Storage-Facility-7,St1-C,47.0,Purchase,06/04/2024,,Remark for item 93,164 cm x 193 cm,ACTIVE,08/06/2024 12:00:00 AM,08/11/2024 12:00:00 AM
2024-DOCUMENTS-0094-Storage,AMO-68606,DOCUMENTS item #94 with historical significance,6,DOCUMENTS,25551.50399986225,Storage-Facility-7,St3-C,15.0,Purchase,,10483.964913269736,Remark for item 94,183 cm x 50 cm,ACTIVE,01/16/2024 12:00:00 AM,01/20/2024 12:00:00 AM
2024-SCULPTURE-0095-Gallery,AMO-14561,SCULPTURE item #95 with historical significance,17,SCULPTURE,-1134.702900071762,Gallery-East,Ga1-A,9.0,Transfer,11/15/2024,-2768.6808217874477,Remark for item 95,156 cm x 45 cm,ACTIVE,09/28/2024 12:00:00 AM,10/09/2024 12:00:00 AM
2024-DOCUMENTS-0096-Storage,AMO-95139,DOCUMENTS item #96 with historical significance,36,DOCUMENTS,-17237.860740638083,Storage-Facility-7,St2-A,144.0,Donation,05/23/2024,-3079.0514248271916,Remark for item 96,135 cm x 61 cm,INACTIVE,03/03/2024 12:00:00 AM,03/07/2024 12:00:00 AM
2024-ART-0097-Gallery,AMO-32630,ART item #97 with historical significance,92,ART,3072.4572646473953,Gallery-East,Ga4-A,141.0,Transfer,05/28/2024,2705.7598740832195,Remark for item 97,54 cm x 102 cm,ACTIVE,09/17/2024 12:00:00 AM,09/24/2024 12:00:00 AM
2024-ART-0098-Warehouse,AMO-28202,ART item #98 with historical significance,31,ART,11917.269983250477,Warehouse-A,Wa4-A,142.0,Purchase,02/03/2024,5135.916245180119,Remark for item 98,144 cm x 115 cm,ACTIVE,07/28/2024 12:00:00 AM,08/23/2024 12:00:00 AM
2024-SCULPTURE-0099-Goldenberg,AMO-26426,SCULPTURE item #99 with historical significance,41,SCULPTURE,5325.047296947676,Goldenberg,Go1-B,,Purchase,09/21/2024,8267.670385786583,Remark for item 99,138 cm x 24 cm,INACTIVE,03/04/2024 12:00:00 AM,03/20/2024 12:00:00 AM
1842-MEMORABILIA-0100-Storage,AMO-31229,MEMORABILIA item #100 with historical significance,1,MEMORABILIA,-1616.4208309489022,Storage-Facility-7,St3-C,73.0,Donation,05/07/1842,14600.845832948095,Remark for item 100,87 cm x 167 cm,ACTIVE,09/30/2024 12:00:00 AM,10/02/2024 12:00:00 AM
2024-SCULPTURE-0101-Warehouse,AMO-87569,SCULPTURE item #101 with historical significance,75,SCULPTURE,20641.683694125153,Warehouse-A,Wa2-A,145.0,Transfer,,-3285.787782081413,,157 cm x 77 cm,ACTIVE,11/29/2024 12:00:00 AM,12/05/2024 12:00:00 AM
2024-SCULPTURE-0102-Gallery,AMO-91016,SCULPTURE item #102 with historical significance,82,SCULPTURE,-21772.312451527807,Gallery-East,Ga1-B,124.0,Transfer,11/13/2024,3412.3620762159267,,,ACTIVE,08/13/2024 12:00:00 AM,08/26/2024 12:00:00 AM
2024-DOCUMENTS-0103-Gallery,AMO-36741,DOCUMENTS item #103 with historical significance,44,DOCUMENTS,-586.5696331462723,Gallery-East,Ga5-A,89.0,Purchase,03/25/2024,4570.00247046046,Remark for item 103,129 cm x 41 cm,INACTIVE,05/16/2024 12:00:00 AM,05/30/2024 12:00:00 AM
2024-MEMORABILIA-0104-Warehouse,AMO-22689,MEMORABILIA item #104 with historical significance,7,MEMORABILIA,16830.940614338622,Warehouse-A,Wa3-B,41.0,Transfer,10/24/2024,635.8554367156362,Remark for item 104,141 cm x 129 cm,ACTIVE,09/12/2024 12:00:00 AM,10/10/2024 12:00:00 AM
2024-FURNITURE-0105-Gallery,AMO-13037,FURNITURE item #105 with historical significance,12,FURNITURE,-16169.842951710125,Gallery-East,Ga4-C,13.0,Purchase,10/27/2024,-6574.236123429323,Remark for item 105,37 cm x 120 cm,ACTIVE,03/09/2024 12:00:00 AM,04/06/2024 12:00:00 AM
2024-FURNITURE-0106-Storage,AMO-62855,FURNITURE item #106 with historical significance,47,FURNITURE,-6162.873801675527,Storage-Facility-7,St1-B,74.0,Donation,,5281.993971617361,Remark for item 106,169 cm x 184 cm,ACTIVE,11/08/2024 12:00:00 AM,11/11/2024 12:00:00 AM
2024-MEMORABILIA-0107-Goldenberg,AMO-61629,MEMORABILIA item #107 with historical significance,48,MEMORABILIA,10352.3436032551,Goldenberg,Go3-C,103.0,Purchase,01/02/2024,-5228.69389355994,Remark for item 107,126 cm x 48 cm,UNDER_REVIEW,11/06/2024 12:00:00 AM,12/04/2024 12:00:00 AM
2024-SCULPTURE-0108-Warehouse,AMO-52987,SCULPTURE item #108 with historical significance,79,SCULPTURE,9329.52314627955,Warehouse-A,Wa3-A,87.0,Purchase,09/18/2024,2926.5868986441837,Remark for item 108,14 cm x 104 cm,ACTIVE,06/18/2024 12:00:00 AM,07/09/2024 12:00:00 AM
2024-ART-0109-Gallery,AMO-86507,ART item #109 with historical significance,40,ART,-17096.435905028324,Gallery-East,Ga1-C,199.0,Purchase,04/24/2024,,Remark for item 109,194 cm x 168 cm,ACTIVE,07/13/2024 12:00:00 AM,07/17/2024 12:00:00 AM
2024-MEMORABILIA-0110-Goldenberg,AMO-85047,MEMORABILIA item #110 with historical significance,90,MEMORABILIA,8843.127648638198,Goldenberg,Go1-A,177.0,Donation,09/25/2024,1291.0435922299994,Remark for item 110,196 cm x 25 cm,ACTIVE,12/27/2024 12:00:00 AM,12/31/2024 12:00:00 AM
2024-SCULPTURE-0111-Warehouse,AMO-83516,SCULPTURE item #111 with historical significance,42,SCULPTURE,-23574.257445765576,Warehouse-A,Wa4-C,137.0,Purchase,06/22/2024,2788.9368017414163,Remark for item 111,187 cm x 77 cm,ACTIVE,11/08/2024 12:00:00 AM,11/23/2024 12:00:00 AM
2024-MEMORABILIA-0112-Warehouse,AMO-46569,MEMORABILIA item #112 with historical significance,72,MEMORABILIA,19019.61315920586,Warehouse-A,Wa3-A,181.0,Purchase,08/12/2024,6415.256215876385,Remark for item 112,83 cm x 41 cm,UNDER_REVIEW,10/20/2024 12:00:00 AM,11/10/2024 12:00:00 AM
2024-SCULPTURE-0113-Gallery,AMO-61712,SCULPTURE item #113 with historical significance,45,SCULPTURE,31345.051300872576,Gallery-East,Ga2-B,,Donation,11/09/2024,-5888.346839785455,Remark for item 113,79 cm x 153 cm,ACTIVE,12/22/2024 12:00:00 AM,12/30/2024 12:00:00 AM
2024-MEMORABILIA-0114-Goldenberg,AMO-90698,MEMORABILIA item #114 with historical significance,95,MEMORABILIA,-18445.62599787807,Goldenberg,Go5-A,164.0,Donation,02/14/2024,3575.1763360432988,Remark for item 114,45 cm x 11 cm,ACTIVE,10/08/2024 12:00:00 AM,11/06/2024 12:00:00 AM
2024-MEMORABILIA-0115-Gallery,AMO-95575,MEMORABILIA item #115 with historical significance,61,MEMORABILIA,17844.64877280522,Gallery-East,Ga4-C,166.0,Donation,,3575.2384315302397,Remark for item 115,199 cm x 195 cm,UNDER_REVIEW,01/20/2024 12:00:00 AM,02/18/2024 12:00:00 AM
2024-MEMORABILIA-0116-Gallery,AMO-33040,MEMORABILIA item #116 with historical significance,5,MEMORABILIA,101318.28726636803,Gallery-East,Ga4-B,10.0,Donation,,3854.452553465835,,82 cm x 126 cm,UNDER_REVIEW,11/24/2024 12:00:00 AM,12/11/2024 12:00:00 AM
2024-SCULPTURE-0117-Gallery,AMO-27589,SCULPTURE item #117 with historical significance,65,SCULPTURE,33389.14100451497,Gallery-East,Ga4-B,166.0,Donation,03/01/2024,5770.008817466011,Remark for item 117,59 cm x 54 cm,ACTIVE,11/08/2024 12:00:00 AM,12/05/2024 12:00:00 AM
2024-DOCUMENTS-0118-Gallery,AMO-77538,DOCUMENTS item #118 with historical significance,42,DOCUMENTS,21284.78128264495,Gallery-East,Ga1-B,,Transfer,04/01/2024,-576.346223201728,Remark for item 118,94 cm x 87 cm,ACTIVE,10/25/2024 12:00:00 AM,11/17/2024 12:00:00 AM
2024-SCULPTURE-0119-Goldenberg,AMO-44282,SCULPTURE item #119 with historical significance,84,SCULPTURE,23974.230512331687,Goldenberg,Go3-C,41.0,Donation,09/23/2024,-2864.126072687859,Remark for item 119,85 cm x 104 cm,ACTIVE,11/10/2024 12:00:00 AM,11/17/2024 12:00:00 AM
2024-MEMORABILIA-0120-Warehouse,AMO-72676,MEMORABILIA item #120 with historical significance,20,MEMORABILIA,-920.4651685002218,Warehouse-A,Wa4-C,121.0,Transfer,11/27/2024,-1426.8177391455174,Remark for item 120,30 cm x 144 cm,ACTIVE,08/16/2024 12:00:00 AM,09/01/2024 12:00:00 AM
2024-FURNITURE-0121-Goldenberg,AMO-83946,FURNITURE item #121 with historical significance,15,FURNITURE,7046.853484658064,Goldenberg,Go1-C,,Transfer,09/15/2024,12573.292833367543,Remark for item 121,33 cm x 140 cm,ACTIVE,08/16/2024 12:00:00 AM,09/10/2024 12:00:00 AM
2024-ART-0122-Gallery,AMO-27294,ART item #122 with historical significance,66,ART,-41681.629814793705,Gallery-East,Ga4-B,79.0,Transfer,07/09/2024,4431.300951872568,Remark for item 122,21 cm x 118 cm,ACTIVE,06/25/2024 12:00:00 AM,07/17/2024 12:00:00 AM
2024-ART-0123-Goldenberg,AMO-19046,ART item #123 with historical significance,61,ART,-35317.89677974129,Goldenberg,Go1-B,187.0,Purchase,07/12/2024,-1359.6593289471675,Remark for item 123,106 cm x 106 cm,ACTIVE,02/11/2024 12:00:00 AM,03/03/2024 12:00:00 AM
2024-SCULPTURE-0124-Warehouse,AMO-95660,SCULPTURE item #124 with historical significance,1000,SCULPTURE,32223.76492418415,Warehouse-A,Wa1-A,58.0,Transfer,01/10/2024,1321.400095477314,Remark for item 124,107 cm x 68 cm,ACTIVE,05/06/2024 12:00:00 AM,05/20/2024 12:00:00 AM
2024-FURNITURE-0125-Warehouse,AMO-46129,FURNITURE item #125 with historical significance,25,FURNITURE,-21943.619448232654,Warehouse-A,Wa1-A,5.0,Transfer,02/04/2024,-2576.518546299841,Remark for item 125,22 cm x 72 cm,ACTIVE,01/23/2024 12:00:00 AM,02/04/2024 12:00:00 AM
2024-DOCUMENTS-0126-Warehouse,AMO-80747,DOCUMENTS item #126 with historical significance,28,DOCUMENTS,21989.943723366898,Warehouse-A,Wa1-A,148.0,Transfer,10/25/2024,-2651.8331585856836,Remark for item 126,46 cm x 179 cm,ACTIVE,09/23/2024 12:00:00 AM,09/30/2024 12:00:00 AM
2024-DOCUMENTS-0127-Storage,AMO-46064,DOCUMENTS item #127 with historical significance,8,DOCUMENTS,10411.46473954937,Storage-Facility-7,St5-C,127.0,Transfer,,1227.8591995190689,Remark for item 127,144 cm x 91 cm,ACTIVE,12/22/2024 12:00:00 AM,01/04/2025 12:00:00 AM
2024-DOCUMENTS-0128-Warehouse,AMO-49306,DOCUMENTS item #128 with historical significance,49,DOCUMENTS,-11290.008690145427,Warehouse-A,Wa2-C,182.0,Purchase,08/02/2024,11719.720446626628,Remark for item 128,44 cm x 109 cm,ACTIVE,05/04/2024 12:00:00 AM,05/12/2024 12:00:00 AM
2024-MEMORABILIA-0129-Storage,AMO-94765,MEMORABILIA item #129 with historical significance,11,MEMORABILIA,20847.97555795028,Storage-Facility-7,St4-B,69.0,Donation,10/20/2024,,,160 cm x 195 cm,ACTIVE,12/09/2024 12:00:00 AM,12/26/2024 12:00:00 AM
2024-MEMORABILIA-0130-Gallery,AMO-37379,MEMORABILIA item #130 with historical significance,43,MEMORABILIA,-45628.56466644018,Gallery-East,Ga3-A,,Donation,08/08/2024,1932.2715738471384,Remark for item 130,71 cm x 151 cm,ACTIVE,06/13/2024 12:00:00 AM,07/07/2024 12:00:00 AM
2024-FURNITURE-0131-Gallery,AMO-71112,FURNITURE item #131 with historical significance,69,FURNITURE,-11544.661619209699,Gallery-East,Ga3-B,26.0,Purchase,12/16/2024,5262.16667398112,Remark for item 131,90 cm x 115 cm,ACTIVE,01/24/2024 12:00:00 AM,02/11/2024 12:00:00 AM
2024-MEMORABILIA-0132-Warehouse,AMO-12125,MEMORABILIA item #132 with historical significance,34,MEMORABILIA,-14813.018460817515,Warehouse-A,Wa5-C,85.0,Transfer,10/27/2024,426.31779266550495,Remark for item 132,96 cm x 75 cm,INACTIVE,09/07/2024 12:00:00 AM,10/07/2024 12:00:00 AM
2024-DOCUMENTS-0133-Gallery,AMO-32050,DOCUMENTS item #133 with historical significance,94,DOCUMENTS,17624.681974511426,Gallery-East,Ga3-A,139.0,Donation,01/17/2024,,Remark for item 133,181 cm x 22 cm,INACTIVE,01/04/2024 12:00:00 AM,01/17/2024 12:00:00 AM
2024-MEMORABILIA-0134-Warehouse,AMO-18908,MEMORABILIA item #134 with historical significance,91,MEMORABILIA,26643.87985425304,Warehouse-A,Wa2-A,,Donation,10/16/2024,-5001.482035278881,,115 cm x 13 cm,ACTIVE,01/09/2024 12:00:00 AM,01/25/2024 12:00:00 AM
2024-FURNITURE-0135-Storage,AMO-12246,FURNITURE item #135 with historical significance,65,FURNITURE,-3362.530896023709,Storage-Facility-7,St4-A,159.0,Donation,06/09/2024,-1374.7265558047807,,127 cm x 154 cm,ACTIVE,05/04/2024 12:00:00 AM,05/26/2024 12:00:00 AM
2024-MEMORABILIA-0136-Storage,AMO-99658,MEMORABILIA item #136 with historical significance,11,MEMORABILIA,-11333.230814342798,Storage-Facility-7,St1-A,164.0,Purchase,,9827.271201405485,Remark for item 136,94 cm x 154 cm,ACTIVE,02/18/2024 12:00:00 AM,03/17/2024 12:00:00 AM
2024-SCULPTURE-0137-Goldenberg,AMO-40115,SCULPTURE item #137 with historical significance,28,SCULPTURE,15124.542774023888,Goldenberg,Go5-B,72.0,Purchase,10/22/2024,,Remark for item 137,63 cm x 160 cm,ACTIVE,03/14/2024 12:00:00 AM,04/07/2024 12:00:00 AM
2024-DOCUMENTS-0138-Goldenberg,AMO-49226,DOCUMENTS item #138 with historical significance,21,DOCUMENTS,-26522.09885837613,Goldenberg,Go5-A,99.0,Transfer,03/26/2024,5589.3097352738805,Remark for item 138,98 cm x 23 cm,ACTIVE,02/20/2024 12:00:00 AM,03/04/2024 12:00:00 AM
2024-MEMORABILIA-0139-Goldenberg,AMO-54642,MEMORABILIA item #139 with historical significance,78,MEMORABILIA,58053.90492531583,Goldenberg,Go5-C,116.0,Purchase,06/18/2024,6162.326302755734,Remark for item 139,179 cm x 107 cm,UNDER_REVIEW,02/13/2024 12:00:00 AM,03/08/2024 12:00:00 AM
2024-SCULPTURE-0140-Storage,AMO-42302,SCULPTURE item #140 with historical significance,92,SCULPTURE,-32984.24914885034,Storage-Facility-7,St1-A,40.0,Purchase,06/12/2024,-1421.1703643312567,,102 cm x 79 cm,ACTIVE,02/22/2024 12:00:00 AM,02/26/2024 12:00:00 AM
2024-ART-0141-Warehouse,AMO-66489,ART item #141 with historical significance,58,ART,,Warehouse-A,Wa5-C,,Transfer,10/20/2024,7334.555745933114,Remark for item 141,,ACTIVE,07/30/2024 12:00:00 AM,08/11/2024 12:00:00 AM
2024-ART-0142-Warehouse,AMO-84967,ART item #142 with historical significance,67,ART,-12691.73664046952,Warehouse-A,Wa2-C,127.0,Purchase,03/14/2024,3219.097140731142,Remark for item 142,102 cm x 74 cm,ACTIVE,05/06/2024 12:00:00 AM,05/29/2024 12:00:00 AM
2024-DOCUMENTS-0143-Warehouse,AMO-70012,DOCUMENTS item #143 with historical significance,14,DOCUMENTS,24365.85133573342,Warehouse-A,Wa2-B,85.0,Donation,07/27/2024,-3634.6523578904144,Remark for item 143,86 cm x 92 cm,ACTIVE,11/04/2024 12:00:00 AM,12/04/2024 12:00:00 AM
2024-MEMORABILIA-0144-Gallery,AMO-51180,MEMORABILIA item #144 with historical significance,23,MEMORABILIA,3511.866098454998,Gallery-East,Ga4-B,148.0,Purchase,06/13/2024,-15206.336700345362,Remark for item 144,154 cm x 61 cm,INACTIVE,10/30/2024 12:00:00 AM,11/16/2024 12:00:00 AM
2024-MEMORABILIA-0145-Goldenberg,AMO-70505,MEMORABILIA item #145 with historical significance,91,MEMORABILIA,,Goldenberg,Go2-B,105.0,Purchase,03/21/2024,-4121.938206671449,Remark for item 145,118 cm x 106 cm,INACTIVE,02/07/2024 12:00:00 AM,02/21/2024 12:00:00 AM
2024-SCULPTURE-0146-Gallery,AMO-86315,SCULPTURE item #146 with historical significance,52,SCULPTURE,-1314.2037848290074,Gallery-East,Ga5-C,93.0,Transfer,09/20/2024,-5238.915909824247,,178 cm x 180 cm,ACTIVE,06/30/2024 12:00:00 AM,07/05/2024 12:00:00 AM
2024-SCULPTURE-0147-Goldenberg,AMO-83822,SCULPTURE item #147 with historical significance,83,SCULPTURE,,Goldenberg,Go4-B,131.0,Purchase,09/19/2024,9162.056519658177,Remark for item 147,128 cm x 183 cm,ACTIVE,10/28/2024 12:00:00 AM,11/19/2024 12:00:00 AM
2024-SCULPTURE-0148-Warehouse,AMO-55215,SCULPTURE item #148 with historical significance,4,SCULPTURE,-30753.534449015817,Warehouse-A,Wa4-A,,Purchase,12/05/2024,-1200.2224334849188,Remark for item 148,143 cm x 133 cm,ACTIVE,06/27/2024 12:00:00 AM,07/12/2024 12:00:00 AM
2024-ART-0149-Gallery,AMO-69303,ART item #149 with historical significance,41,ART,,Gallery-East,Ga1-B,166.0,Donation,03/24/2024,1653.7028864304566,Remark for item 149,153 cm x 119 cm,INACTIVE,08/24/2024 12:00:00 AM,08/31/2024 12:00:00 AM
2024-DOCUMENTS-0150-Warehouse,AMO-34430,DOCUMENTS item #150 with historical significance,82,DOCUMENTS,41031.832226652885,Warehouse-A,Wa4-B,152.0,Donation,01/23/2024,-6179.310755897197,Remark for item 150,26 cm x 157 cm,INACTIVE,02/22/2024 12:00:00 AM,03/18/2024 12:00:00 AM
2024-SCULPTURE-0151-Warehouse,AMO-57945,SCULPTURE item #151 with historical significance,42,SCULPTURE,34079.09380387399,Warehouse-A,Wa2-B,164.0,Donation,07/20/2024,1051.1653050979353,,127 cm x 168 cm,ACTIVE,03/29/2024 12:00:00 AM,04/24/2024 12:00:00 AM
2024-FURNITURE-0152-Goldenberg,AMO-98094,FURNITURE item #152 with historical significance,18,FURNITURE,,Goldenberg,Go3-A,37.0,Donation,07/20/2024,-3907.543255239754,Remark for item 152,172 cm x 147 cm,ACTIVE,12/21/2024 12:00:00 AM,01/19/2025 12:00:00 AM
2024-MEMORABILIA-0153-Warehouse,AMO-74178,MEMORABILIA item #153 with historical significance,37,MEMORABILIA,16552.58685658177,Warehouse-A,Wa2-A,3.0,Purchase,04/27/2024,1995.2984778673501,Remark for item 153,114 cm x 185 cm,ACTIVE,09/08/2024 12:00:00 AM,09/21/2024 12:00:00 AM
2024-DOCUMENTS-0154-Gallery,AMO-31922,DOCUMENTS item #154 with historical significance,11,DOCUMENTS,,Gallery-East,Ga5-A,74.0,Donation,08/19/2024,-2001.0843857939735,Remark for item 154,38 cm x 156 cm,ACTIVE,02/28/2024 12:00:00 AM,03/07/2024 12:00:00 AM
2024-SCULPTURE-0155-Storage,AMO-81046,SCULPTURE item #155 with historical significance,97,SCULPTURE,6745.052124750473,Storage-Facility-7,St1-C,189.0,Purchase,04/10/2024,-926.567984308801,,32 cm x 122 cm,ACTIVE,03/01/2024 12:00:00 AM,03/25/2024 12:00:00 AM
2024-MEMORABILIA-0156-Warehouse,AMO-87060,MEMORABILIA item #156 with historical significance,89,MEMORABILIA,7837.933631281201,Warehouse-A,Wa3-C,53.0,Transfer,01/19/2024,4310.653372605233,Remark for item 156,92 cm x 190 cm,ACTIVE,05/29/2024 12:00:00 AM,06/07/2024 12:00:00 AM
2024-SCULPTURE-0157-Storage,AMO-77425,SCULPTURE item #157 with historical significance,87,SCULPTURE,44650.420403633805,Storage-Facility-7,St1-A,33.0,Purchase,03/08/2024,-5189.077494134245,Remark for item 157,183 cm x 110 cm,ACTIVE,09/07/2024 12:00:00 AM,09/11/2024 12:00:00 AM
2024-SCULPTURE-0158-Storage,AMO-92288,SCULPTURE item #158 with historical significance,54,SCULPTURE,58325.83436640666,Storage-Facility-7,St4-B,104.0,Donation,05/23/2024,-8760.43899761251,Remark for item 158,93 cm x 158 cm,ACTIVE,01/02/2024 12:00:00 AM,01/29/2024 12:00:00 AM
2024-ART-0159-Gallery,AMO-93209,ART item #159 with historical significance,86,ART,1205.3726241104168,Gallery-East,Ga3-A,55.0,Transfer,06/27/2024,3941.5860324228825,Remark for item 159,134 cm x 97 cm,ACTIVE,12/15/2024 12:00:00 AM,01/08/2025 12:00:00 AM
2024-ART-0160-Goldenberg,AMO-23051,ART item #160 with historical significance,81,ART,12024.796693375816,Goldenberg,Go4-A,,Donation,04/23/2024,-2113.497599102969,Remark for item 160,80 cm x 33 cm,ACTIVE,12/01/2024 12:00:00 AM,12/12/2024 12:00:00 AM
2024-FURNITURE-0161-Goldenberg,AMO-58738,FURNITURE item #161 with historical significance,86,FURNITURE,-203.05625893188062,Goldenberg,Go2-A,60.0,Purchase,02/23/2024,,Remark for item 161,,ACTIVE,10/30/2024 12:00:00 AM,11/06/2024 12:00:00 AM
2024-SCULPTURE-0162-Gallery,AMO-11217,SCULPTURE item #162 with historical significance,2,SCULPTURE,-7325.023366470821,Gallery-East,Ga3-A,,Purchase,12/26/2024,-1946.8237847210576,Remark for item 162,45 cm x 107 cm,INACTIVE,03/09/2024 12:00:00 AM,03/29/2024 12:00:00 AM
2024-MEMORABILIA-0163-Goldenberg,AMO-79534,MEMORABILIA item #163 with historical significance,73,MEMORABILIA,26240.052425525617,Goldenberg,Go1-C,161.0,Transfer,07/20/2024,2785.077429825237,Remark for item 163,,ACTIVE,02/21/2024 12:00:00 AM,02/25/2024 12:00:00 AM
2024-ART-0164-Gallery,AMO-56076,ART item #164 with historical significance,55,ART,-12322.739881516354,Gallery-East,Ga3-A,154.0,Donation,10/10/2024,5497.999377166254,Remark for item 164,178 cm x 87 cm,ACTIVE,04/15/2024 12:00:00 AM,05/01/2024 12:00:00 AM
2024-SCULPTURE-0165-Warehouse,AMO-61347,SCULPTURE item #165 with historical significance,38,SCULPTURE,,Warehouse-A,Wa1-A,153.0,Purchase,,2536.4976043830466,,91 cm x 43 cm,ACTIVE,07/17/2024 12:00:00 AM,08/13/2024 12:00:00 AM
2024-SCULPTURE-0166-Gallery,AMO-57895,SCULPTURE item #166 with historical significance,70,SCULPTURE,25321.552970974004,Gallery-East,Ga2-B,,Donation,01/26/2024,4148.144209618062,Remark for item 166,116 cm x 118 cm,ACTIVE,12/25/2024 12:00:00 AM,01/06/2025 12:00:00 AM
2024-ART-0167-Warehouse,AMO-46368,ART item #167 with historical significance,11,ART,-15724.875273051806,Warehouse-A,Wa3-A,84.0,Transfer,11/25/2024,-1800.9052009848479,Remark for item 167,,ACTIVE,12/23/2024 12:00:00 AM,01/05/2025 12:00:00 AM
2024-MEMORABILIA-0168-Goldenberg,AMO-42044,MEMORABILIA item #168 with historical significance,12,MEMORABILIA,23682.340128081545,Goldenberg,Go4-A,190.0,Purchase,03/04/2024,,,,ACTIVE,09/11/2024 12:00:00 AM,10/11/2024 12:00:00 AM
2024-FURNITURE-0169-Storage,AMO-31884,FURNITURE item #169 with historical significance,48,FURNITURE,20259.25663583662,Storage-Facility-7,St2-C,8.0,Purchase,07/09/2024,895.4920301792594,Remark for item 169,170 cm x 29 cm,INACTIVE,09/11/2024 12:00:00 AM,09/25/2024 12:00:00 AM
2024-SCULPTURE-0170-Storage,AMO-17266,SCULPTURE item #170 with historical significance,64,SCULPTURE,7933.18458271955,Storage-Facility-7,St5-A,,Purchase,12/04/2024,7388.324478942124,Remark for item 170,,ACTIVE,01/07/2024 12:00:00 AM,01/14/2024 12:00:00 AM
2024-ART-0171-Gallery,AMO-57707,ART item #171 with historical significance,50,ART,-9789.284720895748,Gallery-East,Ga2-A,168.0,Donation,06/08/2024,3735.4869058501895,Remark for item 171,29 cm x 156 cm,ACTIVE,07/09/2024 12:00:00 AM,07/12/2024 12:00:00 AM
2024-SCULPTURE-0172-Goldenberg,AMO-33507,SCULPTURE item #172 with historical significance,29,SCULPTURE,-54.816310847351815,Goldenberg,Go5-A,199.0,Purchase,06/03/2024,-88.40601613610147,,154 cm x 87 cm,ACTIVE,11/14/2024 12:00:00 AM,11/21/2024 12:00:00 AM
